time,tavg,tmin,tmax,prcp
10-03-2021,23.7,20,30,0
10-04-2021,24.8,20.2,29.7,64
10-05-2021,23.3,19.1,30.6,0
10-06-2021,22.6,20.1,28,38.6
10-07-2021,24.9,21,29.6,0.5
10-08-2021,22.8,21.8,30.6,6.1
10-09-2021,22.1,20.8,27.1,7.9
10-10-2021,22.5,21.1,26.3,14.5
10-11-2021,22.8,19.6,27,13
10-12-2021,22,19.4,27.5,32.5
10-13-2021,22.8,19.7,27.8,18.3
10-14-2021,24.2,20.4,28,26.9
10-15-2021,23.6,21.5,29,39.6
10-16-2021,23.8,19.4,28.3,15
10-17-2021,22.7,20.6,28.9,7.1
10-18-2021,22.9,20.8,26.7,0.8
10-19-2021,23.8,20.5,27.6,15.2
10-20-2021,24.7,20,28.8,0
10-21-2021,25.5,20.9,29.3,0.5
10-22-2021,25.1,18.5,30.7,0.3
10-23-2021,24.1,20.4,31.6,17.3
10-24-2021,24.3,19.2,30.1,41.9
10-25-2021,23.9,20.9,29.4,0
10-26-2021,22.5,17.8,27,0.8
10-27-2021,22.3,18.3,26.6,0
10-28-2021,22,17.2,27.4,0.1
10-29-2021,21.6,18.9,25.7,10.3
10-30-2021,22.5,19.9,26.8,5
10-31-2021,22.3,19.7,26.8,8.6
11-01-2021,21.7,19.6,26.8,8.7
11-02-2021,21.9,19.5,25.9,5.3
11-03-2021,22.3,20.2,26.8,0
11-04-2021,22.1,19.4,27,10.7
11-05-2021,21.7,19.2,28.4,55.9
11-06-2021,22.8,18.3,26.6,0
11-07-2021,21,19.2,23.6,3.7
11-08-2021,20.5,19.5,24.5,2
11-09-2021,21.4,18.2,25.6,1
11-10-2021,20.7,17.4,26.6,0
11-11-2021,18.4,17.3,24,4.3
11-12-2021,20.4,16.8,22.5,19.1
11-13-2021,21.8,20.1,24.7,6.6
11-14-2021,22.4,19.1,26,0
11-15-2021,22.8,20.7,26.2,1
11-16-2021,22.8,18.9,26.4,52.1
11-17-2021,22.5,19.8,27.6,0.8
11-18-2021,20.6,20,27.2,3.6
11-19-2021,21.1,19.8,23.2,73.4
11-20-2021,21.1,20.1,22.6,3.8
11-21-2021,22.5,19.3,26.2,2.3
11-22-2021,22.8,20.5,26.5,5.1
11-23-2021,24.2,20.1,28.4,0
11-24-2021,22.8,20.1,29.8,0
11-25-2021,23,19.4,27,11.4
11-26-2021,21.8,19.1,27,0
11-27-2021,20.4,18.4,23,5
11-28-2021,21,19.8,23.4,0
11-29-2021,21.1,19.5,22.6,0
11-30-2021,22.4,18.9,25.8,0.5
12-01-2021,21.7,20,26.4,0
12-02-2021,21.6,19.2,25.9,6.9
12-03-2021,21.9,17.9,27.4,3
12-04-2021,23.9,21,28.2,0
12-05-2021,23.2,19.8,28.4,1
12-06-2021,23.2,19.3,29.2,0
12-07-2021,22.1,17.7,26.4,0
12-08-2021,21.7,16.9,27.4,0
12-09-2021,22.1,18.8,26.2,0.9
12-10-2021,22.7,18.6,27.2,1
12-11-2021,21.6,18,28.4,0
12-12-2021,20.9,17.5,24.7,0.2
12-13-2021,20.6,18,24.9,2.4
12-14-2021,21.2,18.3,24.4,2.8
12-15-2021,20.6,17.4,24.4,0.3
12-16-2021,21.5,17.2,26.4,0
12-17-2021,20.6,16.3,27.6,0
12-18-2021,20.2,15.3,26,0
12-19-2021,18.7,13.1,26,0
12-20-2021,18.7,12.9,26.2,0
12-21-2021,19,13.9,26,0
12-22-2021,19.4,12.8,27.4,0
12-23-2021,20,13.2,27.4,0
12-24-2021,19.9,12.5,27.2,0
12-25-2021,20.3,12.6,29,0
12-26-2021,20.7,13.5,29.2,0
12-27-2021,20.2,15.2,26.6,0
12-28-2021,20.3,15.4,26.4,0
12-29-2021,21,17,26,0
12-30-2021,20.2,15.4,26.4,0.7
12-31-2021,20.3,17.6,26.5,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
